MetricCategory,MetricSubcategory,MetricType,MetricValue,MetricLabel,match_id
Shots_By_Part_OutComeGen,Serve_Two_Rally,Frequency,24,Shots_By_Part_OutComeGen | Serve_Two_Rally,M004
Shots_By_Part_OutComeGen,Serve_Two_Won,Frequency,7,Shots_By_Part_OutComeGen | Serve_Two_Won,M004
Shots_By_Part_OutCome,Return_One_Lost_thru_Mistake,Frequency,13,Shots_By_Part_OutCome | Return_One_Lost_thru_Mistake,M004
Shots_By_Part_OutCome,Return_One_Won_thru_Winner,Frequency,4,Shots_By_Part_OutCome | Return_One_Won_thru_Winner,M004
Shots_By_Part_OutCome,Return_Two_Lost_thru_Mistake,Frequency,6,Shots_By_Part_OutCome | Return_Two_Lost_thru_Mistake,M004
Shots_By_Part_OutCome,Return_Two_Rally,Frequency,9,Shots_By_Part_OutCome | Return_Two_Rally,M004
Shots_By_Part_OutCome,Return_Two_Won_thru_Winner,Frequency,1,Shots_By_Part_OutCome | Return_Two_Won_thru_Winner,M004
Shots_By_Part_OutCome,Serve_One_Lost_thru_Mistake,Frequency,9,Shots_By_Part_OutCome | Serve_One_Lost_thru_Mistake,M004
Shots_By_Part_OutCome,Serve_Two_Lost_thru_Mistake,Frequency,6,Shots_By_Part_OutCome | Serve_Two_Lost_thru_Mistake,M004
Shots_By_Part_OutCome,Serve_Two_Rally,Frequency,24,Shots_By_Part_OutCome | Serve_Two_Rally,M004
Shots_By_Part_OutCome,Serve_Two_Won_thru_Winner,Frequency,7,Shots_By_Part_OutCome | Serve_Two_Won_thru_Winner,M004
Shots_By_Part_OutCome_Shot,Return_One_Lost_thru_Mistake_BH,Frequency,1,Shots_By_Part_OutCome_Shot | Return_One_Lost_thru_Mistake_BH,M004
Shots_By_Part_OutCome_Shot,Return_One_Lost_thru_Mistake_FH,Frequency,6,Shots_By_Part_OutCome_Shot | Return_One_Lost_thru_Mistake_FH,M004
Shots_By_Part_OutCome_Shot,Return_One_Lost_thru_Mistake_Slice,Frequency,6,Shots_By_Part_OutCome_Shot | Return_One_Lost_thru_Mistake_Slice,M004
Shots_By_Part_OutCome_Shot,Return_One_Won_thru_Winner_FH,Frequency,1,Shots_By_Part_OutCome_Shot | Return_One_Won_thru_Winner_FH,M004
Shots_By_Part_OutCome_Shot,Return_One_Won_thru_Winner_Slice,Frequency,2,Shots_By_Part_OutCome_Shot | Return_One_Won_thru_Winner_Slice,M004
Shots_By_Part_OutCome_Shot,Return_Two_Lost_thru_Mistake_BH,Frequency,2,Shots_By_Part_OutCome_Shot | Return_Two_Lost_thru_Mistake_BH,M004
Shots_By_Part_OutCome_Shot,Return_Two_Lost_thru_Mistake_FH,Frequency,1,Shots_By_Part_OutCome_Shot | Return_Two_Lost_thru_Mistake_FH,M004
Shots_By_Part_OutCome_Shot,Return_Two_Lost_thru_Mistake_Slice,Frequency,3,Shots_By_Part_OutCome_Shot | Return_Two_Lost_thru_Mistake_Slice,M004
Shots_By_Part_OutCome_Shot,Return_Two_Rally_BH,Frequency,3,Shots_By_Part_OutCome_Shot | Return_Two_Rally_BH,M004
Shots_By_Part_OutCome_Shot,Return_Two_Rally_FH,Frequency,6,Shots_By_Part_OutCome_Shot | Return_Two_Rally_FH,M004
Shots_By_Part_OutCome_Shot,Return_Two_Won_thru_Winner_FH,Frequency,1,Shots_By_Part_OutCome_Shot | Return_Two_Won_thru_Winner_FH,M004
Shots_By_Part_OutCome_Shot,Serve_One_Lost_thru_Mistake_Serve,Frequency,8,Shots_By_Part_OutCome_Shot | Serve_One_Lost_thru_Mistake_Serve,M004
Shots_By_Part_OutCome_Shot,Serve_Two_Lost_thru_Mistake_FH,Frequency,6,Shots_By_Part_OutCome_Shot | Serve_Two_Lost_thru_Mistake_FH,M004
Shots_By_Part_OutCome_Shot,Serve_Two_Rally_BH,Frequency,5,Shots_By_Part_OutCome_Shot | Serve_Two_Rally_BH,M004
Shots_By_Part_OutCome_Shot,Serve_Two_Rally_FH,Frequency,18,Shots_By_Part_OutCome_Shot | Serve_Two_Rally_FH,M004
Shots_By_Part_OutCome_Shot,Serve_Two_Rally_Serve,Frequency,1,Shots_By_Part_OutCome_Shot | Serve_Two_Rally_Serve,M004
Shots_By_Part_OutCome_Shot,Serve_Two_Won_thru_Winner_BH,Frequency,1,Shots_By_Part_OutCome_Shot | Serve_Two_Won_thru_Winner_BH,M004
Shots_By_Part_OutCome_Shot,Serve_Two_Won_thru_Winner_FH,Frequency,6,Shots_By_Part_OutCome_Shot | Serve_Two_Won_thru_Winner_FH,M004
Start_SplitBy_Serve_Type_OutComeGen,BH_First_Lost,Frequency,4,Start_SplitBy_Serve_Type_OutComeGen | BH_First_Lost,M004
Start_SplitBy_Serve_Type_OutComeGen,BH_First_Rally,Frequency,6,Start_SplitBy_Serve_Type_OutComeGen | BH_First_Rally,M004
Start_SplitBy_Serve_Type_OutComeGen,FH_First_Lost,Frequency,12,Start_SplitBy_Serve_Type_OutComeGen | FH_First_Lost,M004
Start_SplitBy_Serve_Type_OutComeGen,FH_First_Rally,Frequency,23,Start_SplitBy_Serve_Type_OutComeGen | FH_First_Rally,M004
Start_SplitBy_Serve_Type_OutComeGen,FH_First_Won,Frequency,5,Start_SplitBy_Serve_Type_OutComeGen | FH_First_Won,M004
Start_SplitBy_Serve_Type_OutComeGen,FH_Second_Lost,Frequency,2,Start_SplitBy_Serve_Type_OutComeGen | FH_Second_Lost,M004
Start_SplitBy_Serve_Type_OutComeGen,FH_Second_Rally,Frequency,3,Start_SplitBy_Serve_Type_OutComeGen | FH_Second_Rally,M004
Start_SplitBy_Serve_Type_OutComeGen,FH_Second_Won,Frequency,2,Start_SplitBy_Serve_Type_OutComeGen | FH_Second_Won,M004
Start_SplitBy_Serve_Type_OutComeGen,Return_First_Lost,Frequency,16,Start_SplitBy_Serve_Type_OutComeGen | Return_First_Lost,M004
Start_SplitBy_Serve_Type_OutComeGen,Return_First_Rally,Frequency,9,Start_SplitBy_Serve_Type_OutComeGen | Return_First_Rally,M004
Start_SplitBy_Serve_Type_OutComeGen,Return_First_Won,Frequency,4,Start_SplitBy_Serve_Type_OutComeGen | Return_First_Won,M004
Start_SplitBy_Serve_Type_OutComeGen,Return_Second_Lost,Frequency,3,Start_SplitBy_Serve_Type_OutComeGen | Return_Second_Lost,M004
Start_SplitBy_Serve_Type_OutComeGen,Return_Second_Won,Frequency,1,Start_SplitBy_Serve_Type_OutComeGen | Return_Second_Won,M004
Start_SplitBy_Serve_Type_OutComeGen,Serve_First_Lost,Frequency,6,Start_SplitBy_Serve_Type_OutComeGen | Serve_First_Lost,M004
Start_SplitBy_Serve_Type_OutComeGen,Serve_First_Rally,Frequency,18,Start_SplitBy_Serve_Type_OutComeGen | Serve_First_Rally,M004
Start_SplitBy_Serve_Type_OutComeGen,Serve_First_Won,Frequency,6,Start_SplitBy_Serve_Type_OutComeGen | Serve_First_Won,M004
Start_SplitBy_Serve_Type_OutComeGen,Serve_Second_Lost,Frequency,9,Start_SplitBy_Serve_Type_OutComeGen | Serve_Second_Lost,M004
Start_SplitBy_Serve_Type_OutComeGen,Serve_Second_Rally,Frequency,6,Start_SplitBy_Serve_Type_OutComeGen | Serve_Second_Rally,M004
Start_SplitBy_Serve_Type_OutComeGen,Serve_Second_Won,Frequency,1,Start_SplitBy_Serve_Type_OutComeGen | Serve_Second_Won,M004
Start_SplitBy_Serve_Type_OutComeGen,Slice_First_Lost,Frequency,2,Start_SplitBy_Serve_Type_OutComeGen | Slice_First_Lost,M004
Start_SplitBy_Serve_Type_OutComeGen,Slice_First_Rally,Frequency,6,Start_SplitBy_Serve_Type_OutComeGen | Slice_First_Rally,M004
Start_SplitBy_Serve_Type_OutComeGen,Slice_First_Won,Frequency,3,Start_SplitBy_Serve_Type_OutComeGen | Slice_First_Won,M004
Start_SplitBy_Serve_Type_OutComeGen,Slice_Second_Lost,Frequency,1,Start_SplitBy_Serve_Type_OutComeGen | Slice_Second_Lost,M004
Start_SplitBy_Serve_Type_OutComeGen,Slice_Second_Won,Frequency,1,Start_SplitBy_Serve_Type_OutComeGen | Slice_Second_Won,M004
Start_SplitBy_Serve_Type_OutComeGen,Volley_First_Rally,Frequency,1,Start_SplitBy_Serve_Type_OutComeGen | Volley_First_Rally,M004
Start_SplitBy_Serve_Type_OutComeGen,Volley_First_Won,Frequency,1,Start_SplitBy_Serve_Type_OutComeGen | Volley_First_Won,M004
Start_SplitBy_Serve_Type_Part_OutCome,Return_First_One_Lost_thru_Mistake,Frequency,11,Start_SplitBy_Serve_Type_Part_OutCome | Return_First_One_Lost_thru_Mistake,M004
Start_SplitBy_Serve_Type_Part_OutCome,Return_First_One_Won_thru_Winner,Frequency,3,Start_SplitBy_Serve_Type_Part_OutCome | Return_First_One_Won_thru_Winner,M004
Start_SplitBy_Serve_Type_Part_OutCome,Return_First_Two_Lost_thru_Mistake,Frequency,5,Start_SplitBy_Serve_Type_Part_OutCome | Return_First_Two_Lost_thru_Mistake,M004
Start_SplitBy_Serve_Type_Part_OutCome,Return_First_Two_Rally,Frequency,9,Start_SplitBy_Serve_Type_Part_OutCome | Return_First_Two_Rally,M004
Start_SplitBy_Serve_Type_Part_OutCome,Return_First_Two_Won_thru_Winner,Frequency,1,Start_SplitBy_Serve_Type_Part_OutCome | Return_First_Two_Won_thru_Winner,M004
Start_SplitBy_Serve_Type_Part_OutCome,Return_Second_One_Lost_thru_Mistake,Frequency,2,Start_SplitBy_Serve_Type_Part_OutCome | Return_Second_One_Lost_thru_Mistake,M004
Start_SplitBy_Serve_Type_Part_OutCome,Return_Second_One_Won_thru_Winner,Frequency,1,Start_SplitBy_Serve_Type_Part_OutCome | Return_Second_One_Won_thru_Winner,M004
Start_SplitBy_Serve_Type_Part_OutCome,Return_Second_Two_Lost_thru_Mistake,Frequency,1,Start_SplitBy_Serve_Type_Part_OutCome | Return_Second_Two_Lost_thru_Mistake,M004
Start_SplitBy_Serve_Type_Part_OutCome,Serve_First_One_Lost_thru_Mistake,Frequency,1,Start_SplitBy_Serve_Type_Part_OutCome | Serve_First_One_Lost_thru_Mistake,M004
Start_SplitBy_Serve_Type_Part_OutCome,Serve_First_Two_Lost_thru_Mistake,Frequency,5,Start_SplitBy_Serve_Type_Part_OutCome | Serve_First_Two_Lost_thru_Mistake,M004
Start_SplitBy_Serve_Type_Part_OutCome,Serve_First_Two_Rally,Frequency,18,Start_SplitBy_Serve_Type_Part_OutCome | Serve_First_Two_Rally,M004
Start_SplitBy_Serve_Type_Part_OutCome,Serve_First_Two_Won_thru_Winner,Frequency,6,Start_SplitBy_Serve_Type_Part_OutCome | Serve_First_Two_Won_thru_Winner,M004
Start_SplitBy_Serve_Type_Part_OutCome,Serve_Second_One_Lost_thru_Mistake,Frequency,8,Start_SplitBy_Serve_Type_Part_OutCome | Serve_Second_One_Lost_thru_Mistake,M004
Start_SplitBy_Serve_Type_Part_OutCome,Serve_Second_Two_Lost_thru_Mistake,Frequency,1,Start_SplitBy_Serve_Type_Part_OutCome | Serve_Second_Two_Lost_thru_Mistake,M004
Start_SplitBy_Serve_Type_Part_OutCome,Serve_Second_Two_Rally,Frequency,6,Start_SplitBy_Serve_Type_Part_OutCome | Serve_Second_Two_Rally,M004
Start_SplitBy_Serve_Type_Part_OutCome,Serve_Second_Two_Won_thru_Winner,Frequency,1,Start_SplitBy_Serve_Type_Part_OutCome | Serve_Second_Two_Won_thru_Winner,M004
Start_SplitBy_Serve_Type_Part_OutCome_Shot,Return_First_One_Lost_thru_Mistake_BH,Frequency,1,Start_SplitBy_Serve_Type_Part_OutCome_Shot | Return_First_One_Lost_thru_Mistake_BH,M004
Start_SplitBy_Serve_Type_Part_OutCome_Shot,Return_First_One_Lost_thru_Mistake_FH,Frequency,4,Start_SplitBy_Serve_Type_Part_OutCome_Shot | Return_First_One_Lost_thru_Mistake_FH,M004
Start_SplitBy_Serve_Type_Part_OutCome_Shot,Return_First_One_Lost_thru_Mistake_Slice,Frequency,6,Start_SplitBy_Serve_Type_Part_OutCome_Shot | Return_First_One_Lost_thru_Mistake_Slice,M004
Start_SplitBy_Serve_Type_Part_OutCome_Shot,Return_First_One_Won_thru_Winner_FH,Frequency,1,Start_SplitBy_Serve_Type_Part_OutCome_Shot | Return_First_One_Won_thru_Winner_FH,M004
Start_SplitBy_Serve_Type_Part_OutCome_Shot,Return_First_One_Won_thru_Winner_Slice,Frequency,2,Start_SplitBy_Serve_Type_Part_OutCome_Shot | Return_First_One_Won_thru_Winner_Slice,M004
Start_SplitBy_Serve_Type_Part_OutCome_Shot,Return_First_Two_Lost_thru_Mistake_BH,Frequency,1,Start_SplitBy_Serve_Type_Part_OutCome_Shot | Return_First_Two_Lost_thru_Mistake_BH,M004
Start_SplitBy_Serve_Type_Part_OutCome_Shot,Return_First_Two_Lost_thru_Mistake_FH,Frequency,1,Start_SplitBy_Serve_Type_Part_OutCome_Shot | Return_First_Two_Lost_thru_Mistake_FH,M004
Start_SplitBy_Serve_Type_Part_OutCome_Shot,Return_First_Two_Lost_thru_Mistake_Slice,Frequency,3,Start_SplitBy_Serve_Type_Part_OutCome_Shot | Return_First_Two_Lost_thru_Mistake_Slice,M004
Start_SplitBy_Serve_Type_Part_OutCome_Shot,Return_First_Two_Rally_BH,Frequency,3,Start_SplitBy_Serve_Type_Part_OutCome_Shot | Return_First_Two_Rally_BH,M004
Start_SplitBy_Serve_Type_Part_OutCome_Shot,Return_First_Two_Rally_FH,Frequency,6,Start_SplitBy_Serve_Type_Part_OutCome_Shot | Return_First_Two_Rally_FH,M004
Start_SplitBy_Serve_Type_Part_OutCome_Shot,Return_First_Two_Won_thru_Winner_FH,Frequency,1,Start_SplitBy_Serve_Type_Part_OutCome_Shot | Return_First_Two_Won_thru_Winner_FH,M004
Start_SplitBy_Serve_Type_Part_OutCome_Shot,Return_Second_One_Lost_thru_Mistake_FH,Frequency,2,Start_SplitBy_Serve_Type_Part_OutCome_Shot | Return_Second_One_Lost_thru_Mistake_FH,M004
Start_SplitBy_Serve_Type_Part_OutCome_Shot,Return_Second_Two_Lost_thru_Mistake_BH,Frequency,1,Start_SplitBy_Serve_Type_Part_OutCome_Shot | Return_Second_Two_Lost_thru_Mistake_BH,M004
Start_SplitBy_Serve_Type_Part_OutCome_Shot,Serve_First_Two_Lost_thru_Mistake_FH,Frequency,5,Start_SplitBy_Serve_Type_Part_OutCome_Shot | Serve_First_Two_Lost_thru_Mistake_FH,M004
Start_SplitBy_Serve_Type_Part_OutCome_Shot,Serve_First_Two_Rally_BH,Frequency,5,Start_SplitBy_Serve_Type_Part_OutCome_Shot | Serve_First_Two_Rally_BH,M004
Start_SplitBy_Serve_Type_Part_OutCome_Shot,Serve_First_Two_Rally_FH,Frequency,12,Start_SplitBy_Serve_Type_Part_OutCome_Shot | Serve_First_Two_Rally_FH,M004
Start_SplitBy_Serve_Type_Part_OutCome_Shot,Serve_First_Two_Rally_Serve,Frequency,1,Start_SplitBy_Serve_Type_Part_OutCome_Shot | Serve_First_Two_Rally_Serve,M004
Start_SplitBy_Serve_Type_Part_OutCome_Shot,Serve_First_Two_Won_thru_Winner_BH,Frequency,1,Start_SplitBy_Serve_Type_Part_OutCome_Shot | Serve_First_Two_Won_thru_Winner_BH,M004
Start_SplitBy_Serve_Type_Part_OutCome_Shot,Serve_First_Two_Won_thru_Winner_FH,Frequency,5,Start_SplitBy_Serve_Type_Part_OutCome_Shot | Serve_First_Two_Won_thru_Winner_FH,M004
Start_SplitBy_Serve_Type_Part_OutCome_Shot,Serve_Second_One_Lost_thru_Mistake_Serve,Frequency,8,Start_SplitBy_Serve_Type_Part_OutCome_Shot | Serve_Second_One_Lost_thru_Mistake_Serve,M004
Start_SplitBy_Serve_Type_Part_OutCome_Shot,Serve_Second_Two_Lost_thru_Mistake_FH,Frequency,1,Start_SplitBy_Serve_Type_Part_OutCome_Shot | Serve_Second_Two_Lost_thru_Mistake_FH,M004
Start_SplitBy_Serve_Type_Part_OutCome_Shot,Serve_Second_Two_Rally_FH,Frequency,6,Start_SplitBy_Serve_Type_Part_OutCome_Shot | Serve_Second_Two_Rally_FH,M004
Start_SplitBy_Serve_Type_Part_OutCome_Shot,Serve_Second_Two_Won_thru_Winner_FH,Frequency,1,Start_SplitBy_Serve_Type_Part_OutCome_Shot | Serve_Second_Two_Won_thru_Winner_FH,M004
Start_SplitBy_Serve_Type_Origin_OutComeGen,BH_First_Adv_Lost,Frequency,3,Start_SplitBy_Serve_Type_Origin_OutComeGen | BH_First_Adv_Lost,M004
Start_SplitBy_Serve_Type_Origin_OutComeGen,BH_First_Adv_Rally,Frequency,1,Start_SplitBy_Serve_Type_Origin_OutComeGen | BH_First_Adv_Rally,M004
Start_SplitBy_Serve_Type_Origin_OutComeGen,BH_First_Deuce_Lost,Frequency,1,Start_SplitBy_Serve_Type_Origin_OutComeGen | BH_First_Deuce_Lost,M004
Start_SplitBy_Serve_Type_Origin_OutComeGen,BH_First_Deuce_Rally,Frequency,5,Start_SplitBy_Serve_Type_Origin_OutComeGen | BH_First_Deuce_Rally,M004
Start_SplitBy_Serve_Type_Origin_OutComeGen,FH_First_Adv_Lost,Frequency,7,Start_SplitBy_Serve_Type_Origin_OutComeGen | FH_First_Adv_Lost,M004
Start_SplitBy_Serve_Type_Origin_OutComeGen,FH_First_Adv_Rally,Frequency,16,Start_SplitBy_Serve_Type_Origin_OutComeGen | FH_First_Adv_Rally,M004
Start_SplitBy_Serve_Type_Origin_OutComeGen,FH_First_Adv_Won,Frequency,5,Start_SplitBy_Serve_Type_Origin_OutComeGen | FH_First_Adv_Won,M004
Start_SplitBy_Serve_Type_Origin_OutComeGen,FH_First_Deuce_Lost,Frequency,5,Start_SplitBy_Serve_Type_Origin_OutComeGen | FH_First_Deuce_Lost,M004
Start_SplitBy_Serve_Type_Origin_OutComeGen,FH_First_Deuce_Rally,Frequency,7,Start_SplitBy_Serve_Type_Origin_OutComeGen | FH_First_Deuce_Rally,M004
Start_SplitBy_Serve_Type_Origin_OutComeGen,FH_Second_Adv_Won,Frequency,2,Start_SplitBy_Serve_Type_Origin_OutComeGen | FH_Second_Adv_Won,M004
Start_SplitBy_Serve_Type_Origin_OutComeGen,FH_Second_Deuce_Lost,Frequency,2,Start_SplitBy_Serve_Type_Origin_OutComeGen | FH_Second_Deuce_Lost,M004
Start_SplitBy_Serve_Type_Origin_OutComeGen,FH_Second_Deuce_Rally,Frequency,3,Start_SplitBy_Serve_Type_Origin_OutComeGen | FH_Second_Deuce_Rally,M004
Start_SplitBy_Serve_Type_Origin_OutComeGen,Return_First_Adv_Lost,Frequency,5,Start_SplitBy_Serve_Type_Origin_OutComeGen | Return_First_Adv_Lost,M004
Start_SplitBy_Serve_Type_Origin_OutComeGen,Return_First_Adv_Rally,Frequency,7,Start_SplitBy_Serve_Type_Origin_OutComeGen | Return_First_Adv_Rally,M004
Start_SplitBy_Serve_Type_Origin_OutComeGen,Return_First_Adv_Won,Frequency,2,Start_SplitBy_Serve_Type_Origin_OutComeGen | Return_First_Adv_Won,M004
Start_SplitBy_Serve_Type_Origin_OutComeGen,Return_First_Deuce_Lost,Frequency,11,Start_SplitBy_Serve_Type_Origin_OutComeGen | Return_First_Deuce_Lost,M004
Start_SplitBy_Serve_Type_Origin_OutComeGen,Return_First_Deuce_Rally,Frequency,2,Start_SplitBy_Serve_Type_Origin_OutComeGen | Return_First_Deuce_Rally,M004
Start_SplitBy_Serve_Type_Origin_OutComeGen,Return_First_Deuce_Won,Frequency,2,Start_SplitBy_Serve_Type_Origin_OutComeGen | Return_First_Deuce_Won,M004
Start_SplitBy_Serve_Type_Origin_OutComeGen,Return_Second_Adv_Lost,Frequency,1,Start_SplitBy_Serve_Type_Origin_OutComeGen | Return_Second_Adv_Lost,M004
Start_SplitBy_Serve_Type_Origin_OutComeGen,Return_Second_Deuce_Lost,Frequency,2,Start_SplitBy_Serve_Type_Origin_OutComeGen | Return_Second_Deuce_Lost,M004
Start_SplitBy_Serve_Type_Origin_OutComeGen,Return_Second_Deuce_Won,Frequency,1,Start_SplitBy_Serve_Type_Origin_OutComeGen | Return_Second_Deuce_Won,M004
Start_SplitBy_Serve_Type_Origin_OutComeGen,Serve_First_Adv_Lost,Frequency,1,Start_SplitBy_Serve_Type_Origin_OutComeGen | Serve_First_Adv_Lost,M004
Start_SplitBy_Serve_Type_Origin_OutComeGen,Serve_First_Adv_Rally,Frequency,11,Start_SplitBy_Serve_Type_Origin_OutComeGen | Serve_First_Adv_Rally,M004
Start_SplitBy_Serve_Type_Origin_OutComeGen,Serve_First_Adv_Won,Frequency,3,Start_SplitBy_Serve_Type_Origin_OutComeGen | Serve_First_Adv_Won,M004
Start_SplitBy_Serve_Type_Origin_OutComeGen,Serve_First_Deuce_Lost,Frequency,5,Start_SplitBy_Serve_Type_Origin_OutComeGen | Serve_First_Deuce_Lost,M004
Start_SplitBy_Serve_Type_Origin_OutComeGen,Serve_First_Deuce_Rally,Frequency,7,Start_SplitBy_Serve_Type_Origin_OutComeGen | Serve_First_Deuce_Rally,M004
Start_SplitBy_Serve_Type_Origin_OutComeGen,Serve_First_Deuce_Won,Frequency,3,Start_SplitBy_Serve_Type_Origin_OutComeGen | Serve_First_Deuce_Won,M004
Start_SplitBy_Serve_Type_Origin_OutComeGen,Serve_Second_Adv_Lost,Frequency,3,Start_SplitBy_Serve_Type_Origin_OutComeGen | Serve_Second_Adv_Lost,M004
Start_SplitBy_Serve_Type_Origin_OutComeGen,Serve_Second_Adv_Rally,Frequency,3,Start_SplitBy_Serve_Type_Origin_OutComeGen | Serve_Second_Adv_Rally,M004
Start_SplitBy_Serve_Type_Origin_OutComeGen,Serve_Second_Deuce_Lost,Frequency,6,Start_SplitBy_Serve_Type_Origin_OutComeGen | Serve_Second_Deuce_Lost,M004
Start_SplitBy_Serve_Type_Origin_OutComeGen,Serve_Second_Deuce_Rally,Frequency,3,Start_SplitBy_Serve_Type_Origin_OutComeGen | Serve_Second_Deuce_Rally,M004
Start_SplitBy_Serve_Type_Origin_OutComeGen,Serve_Second_Deuce_Won,Frequency,1,Start_SplitBy_Serve_Type_Origin_OutComeGen | Serve_Second_Deuce_Won,M004
Start_SplitBy_Serve_Type_Origin_OutComeGen,Slice_First_Adv_Rally,Frequency,5,Start_SplitBy_Serve_Type_Origin_OutComeGen | Slice_First_Adv_Rally,M004
Start_SplitBy_Serve_Type_Origin_OutComeGen,Slice_First_Adv_Won,Frequency,2,Start_SplitBy_Serve_Type_Origin_OutComeGen | Slice_First_Adv_Won,M004
Start_SplitBy_Serve_Type_Origin_OutComeGen,Slice_First_Deuce_Lost,Frequency,2,Start_SplitBy_Serve_Type_Origin_OutComeGen | Slice_First_Deuce_Lost,M004
Start_SplitBy_Serve_Type_Origin_OutComeGen,Slice_First_Deuce_Rally,Frequency,1,Start_SplitBy_Serve_Type_Origin_OutComeGen | Slice_First_Deuce_Rally,M004
Start_SplitBy_Serve_Type_Origin_OutComeGen,Slice_First_Deuce_Won,Frequency,1,Start_SplitBy_Serve_Type_Origin_OutComeGen | Slice_First_Deuce_Won,M004
Start_SplitBy_Serve_Type_Origin_OutComeGen,Slice_Second_Adv_Won,Frequency,1,Start_SplitBy_Serve_Type_Origin_OutComeGen | Slice_Second_Adv_Won,M004
Start_SplitBy_Serve_Type_Origin_OutComeGen,Slice_Second_Deuce_Lost,Frequency,1,Start_SplitBy_Serve_Type_Origin_OutComeGen | Slice_Second_Deuce_Lost,M004
Start_SplitBy_Serve_Type_Origin_OutComeGen,Volley_First_Adv_Rally,Frequency,1,Start_SplitBy_Serve_Type_Origin_OutComeGen | Volley_First_Adv_Rally,M004
Start_SplitBy_Serve_Type_Origin_OutComeGen,Volley_First_Adv_Won,Frequency,1,Start_SplitBy_Serve_Type_Origin_OutComeGen | Volley_First_Adv_Won,M004
Start_SplitBy_Serve_Type_Origin_Part_OutCome,Return_First_Adv_One_Lost_thru_Mistake,Frequency,3,Start_SplitBy_Serve_Type_Origin_Part_OutCome | Return_First_Adv_One_Lost_thru_Mistake,M004
Start_SplitBy_Serve_Type_Origin_Part_OutCome,Return_First_Adv_One_Won_thru_Winner,Frequency,1,Start_SplitBy_Serve_Type_Origin_Part_OutCome | Return_First_Adv_One_Won_thru_Winner,M004
Start_SplitBy_Serve_Type_Origin_Part_OutCome,Return_First_Adv_Two_Lost_thru_Mistake,Frequency,2,Start_SplitBy_Serve_Type_Origin_Part_OutCome | Return_First_Adv_Two_Lost_thru_Mistake,M004
Start_SplitBy_Serve_Type_Origin_Part_OutCome,Return_First_Adv_Two_Rally,Frequency,7,Start_SplitBy_Serve_Type_Origin_Part_OutCome | Return_First_Adv_Two_Rally,M004
Start_SplitBy_Serve_Type_Origin_Part_OutCome,Return_First_Adv_Two_Won_thru_Winner,Frequency,1,Start_SplitBy_Serve_Type_Origin_Part_OutCome | Return_First_Adv_Two_Won_thru_Winner,M004
Start_SplitBy_Serve_Type_Origin_Part_OutCome,Return_First_Deuce_One_Lost_thru_Mistake,Frequency,8,Start_SplitBy_Serve_Type_Origin_Part_OutCome | Return_First_Deuce_One_Lost_thru_Mistake,M004
Start_SplitBy_Serve_Type_Origin_Part_OutCome,Return_First_Deuce_One_Won_thru_Winner,Frequency,2,Start_SplitBy_Serve_Type_Origin_Part_OutCome | Return_First_Deuce_One_Won_thru_Winner,M004
Start_SplitBy_Serve_Type_Origin_Part_OutCome,Return_First_Deuce_Two_Lost_thru_Mistake,Frequency,3,Start_SplitBy_Serve_Type_Origin_Part_OutCome | Return_First_Deuce_Two_Lost_thru_Mistake,M004
Start_SplitBy_Serve_Type_Origin_Part_OutCome,Return_First_Deuce_Two_Rally,Frequency,2,Start_SplitBy_Serve_Type_Origin_Part_OutCome | Return_First_Deuce_Two_Rally,M004
Start_SplitBy_Serve_Type_Origin_Part_OutCome,Return_Second_Adv_One_Lost_thru_Mistake,Frequency,1,Start_SplitBy_Serve_Type_Origin_Part_OutCome | Return_Second_Adv_One_Lost_thru_Mistake,M004
Start_SplitBy_Serve_Type_Origin_Part_OutCome,Return_Second_Deuce_One_Lost_thru_Mistake,Frequency,1,Start_SplitBy_Serve_Type_Origin_Part_OutCome | Return_Second_Deuce_One_Lost_thru_Mistake,M004
